# thread	start	end	type	task id
2	609293901911682252	609293901911685879	8	42193
2	609293901911687298	609293901911688051	7	42194
2	609293901911689056	609293901911690151	8	42195
2	609293901911690481	609293901911691147	7	42196
2	609293901911691522	609293901911691933	8	42197
2	609293901911692893	609293901911693280	7	42198
2	609293901911693658	609293901911694294	8	42199
2	609293901911694624	609293901911694693	7	42200
2	609293901911695071	609293901911695158	8	42201
2	609293901911695485	609293901911695557	7	42202
2	609293901911695938	609293901911696022	8	42203
2	609293901911696349	609293901911696421	7	42204
2	609293901911696802	609293901911696889	8	42205
2	609293901911697216	609293901911697285	7	42206
2	609293901911697663	609293901911697750	8	42207
2	609293901911698080	609293901911698563	7	42208
6	609293901929769354	609293901929774046	8	42209
6	609293901929776968	609293901929777721	7	42210
6	609293901929778981	609293901929780559	8	42211
6	609293901929781753	609293901929783589	7	42212
6	609293901929784063	609293901929785338	8	42213
6	609293901929786421	609293901929787024	7	42214
6	609293901929787423	609293901929788167	8	42215
6	609293901929788515	609293901929788602	7	42216
6	609293901929789004	609293901929789121	8	42217
6	609293901929789466	609293901929789619	7	42218
6	609293901929790024	609293901929790138	8	42219
6	609293901929791758	609293901929791848	7	42220
6	609293901929792253	609293901929792346	8	42221
6	609293901929792787	609293901929792871	7	42222
6	609293901929793483	609293901929793573	8	42223
6	609293901929793918	609293901929793999	7	42224
6	609293901956026857	609293901956028084	8	42225
6	609293901956296602	609293901956296752	7	42226
6	609293901956498109	609293901956498334	8	42227
6	609293901956710986	609293901956711220	7	42228
6	609293901956933760	609293901956934453	8	42229
6	609293901957314670	609293901957315489	7	42230
6	609293901957612456	609293901957613200	8	42231
6	609293901957835986	609293901957836682	7	42232
6	609293901958111299	609293901958112010	8	42233
6	609293901958359315	609293901958359978	7	42234
6	609293901958363017	609293901958364148	8	42235
6	609293901958727142	609293901958727847	7	42236
6	609293901958979964	609293901958980630	8	42237
6	609293901959210544	609293901959211207	7	42238
6	609293901959480805	609293901959482035	8	42239
6	609293901959799759	609293901959800416	7	42240
2	609293901986493966	609293901986496372	8	42241
2	609293901986497647	609293901986498142	7	42242
2	609293901986498532	609293901986499396	8	42243
2	609293901986499735	609293901986500173	7	42244
2	609293901986500560	609293901986501049	8	42245
2	609293901986501391	609293901986501832	7	42246
2	609293901986502228	609293901986502702	8	42247
2	609293901986503041	609293901986503119	7	42248
2	609293901986503506	609293901986503590	8	42249
2	609293901986503932	609293901986504010	7	42250
2	609293901986504397	609293901986504493	8	42251
2	609293901986509074	609293901986509152	7	42252
2	609293901986509536	609293901986509626	8	42253
2	609293901986509965	609293901986510043	7	42254
2	609293901986510520	609293901986510604	8	42255
2	609293901986510940	609293901986511018	7	42256
2	609293902043861694	609293902043863209	8	42257
2	609293902044635055	609293902044635766	7	42258
2	609293902045414296	609293902045415214	8	42259
2	609293902046489097	609293902046490114	7	42260
2	609293902047548379	609293902047552144	8	42261
2	609293902048434708	609293902048435437	7	42262
2	609293902049374431	609293902049381997	8	42263
2	609293902050188616	609293902050189360	7	42264
2	609293902050797649	609293902050802029	8	42265
2	609293902051417188	609293902051417920	7	42266
2	609293902051841214	609293902051842300	8	42267
2	609293902052245404	609293902052246850	7	42268
2	609293902052693772	609293902052696598	8	42269
5	609293902052920944	609293902052929719	7	42270
5	609293902052936001	609293902052937795	8	42271
5	609293902052963583	609293902052964306	7	42272
5	609293902099089267	609293902099091406	8	42273
5	609293902100362071	609293902100362743	7	42274
5	609293902101812994	609293902101815919	8	42275
0	609293902102869465	609293902102872546	7	42276
0	609293902102881861	609293902102883112	8	42277
0	609293902102886970	609293902102887561	7	42278
0	609293902102898625	609293902102899693	8	42279
0	609293902102901136	609293902102902342	7	42280
0	609293902102909578	609293902102912119	8	42281
0	609293902102985715	609293902102987908	7	42282
0	609293902102995405	609293902102997832	8	42283
0	609293902103007834	609293902103008476	7	42284
0	609293902103016309	609293902103019018	8	42285
0	609293902103026092	609293902103026647	7	42286
0	609293902103034963	609293902103036631	8	42287
0	609293902103045340	609293902103047065	7	42288
0	609293902157378349	609293902157381616	8	42289
0	609293902158095685	609293902158098025	7	42290
0	609293902158686646	609293902158689175	8	42291
0	609293902159754676	609293902159755378	7	42292
0	609293902160443905	609293902160446011	8	42293
0	609293902161292737	609293902161293292	7	42294
0	609293902162079598	609293902162083027	8	42295
0	609293902162754289	609293902162754922	7	42296
0	609293902163064225	609293902163065509	8	42297
7	609293902163787189	609293902163792436	7	42298
7	609293902163800833	609293902163803200	8	42299
7	609293902163814153	609293902163815263	7	42300
7	609293902163829918	609293902163832600	8	42301
7	609293902163838168	609293902163838807	7	42302
7	609293902163849085	609293902163851680	8	42303
7	609293902163869620	609293902163870379	7	42304
7	609293902163879715	609293902163881050	8	42305
7	609293902163904921	609293902163905362	7	42306
7	609293902163918424	609293902163919735	8	42307
7	609293902163924415	609293902163925015	7	42308
7	609293902163932689	609293902163936070	8	42309
7	609293902163940237	609293902163940366	7	42310
7	609293902163946582	609293902163949039	8	42311
7	609293902163954742	609293902163955381	7	42312
7	609293902163970717	609293902163972952	8	42313
7	609293902163984760	609293902163985585	7	42314
7	609293902163995548	609293902163998440	8	42315
7	609293902164014025	609293902164014736	7	42316
7	609293902164017310	609293902164019089	8	42317
7	609293902164029811	609293902164030336	7	42318
7	609293902164037248	609293902164039333	8	42319
7	609293902164053724	609293902164055326	7	42320
2	609293902369869501	609293902369878582	8	42321
2	609293902370099727	609293902370105448	7	42322
2	609293902370235042	609293902370238942	8	42323
2	609293902370501535	609293902370503290	7	42324
2	609293902370851284	609293902370854113	8	42325
2	609293902371148557	609293902371151023	7	42326
2	609293902371561456	609293902371563079	8	42327
2	609293902372082652	609293902372085646	7	42328
2	609293902372418814	609293902372422399	8	42329
2	609293902372447266	609293902372447947	7	42330
2	609293902372751031	609293902372752417	8	42331
2	609293902373292603	609293902373294037	7	42332
2	609293902373766012	609293902373768364	8	42333
2	609293902374200037	609293902374201183	7	42334
2	609293902374366621	609293902374368163	8	42335
2	609293902374869727	609293902374872376	7	42336
2	609293902375335924	609293902375338198	8	42337
2	609293902375807317	609293902375809384	7	42338
2	609293902376206869	609293902376208900	8	42339
2	609293902376510553	609293902376513184	7	42340
2	609293902376961243	609293902376962332	8	42341
2	609293902377371223	609293902377372234	7	42342
2	609293902377747453	609293902377748839	8	42343
2	609293902378188816	609293902378191162	7	42344
2	609293902378736553	609293902378739184	8	42345
2	609293902379129412	609293902379130816	7	42346
2	609293902379693295	609293902379696007	8	42347
2	609293902380160779	609293902380162720	7	42348
2	609293902380179253	609293902380182271	8	42349
2	609293902380584277	609293902380585372	7	42350
2	609293902380957336	609293902380958998	8	42351
2	609293902381373238	609293902381374150	7	42352
2	609293902381749024	609293902381750641	8	42353
2	609293902382270508	609293902382272035	7	42354
2	609293902382995617	609293902382997831	8	42355
1	609293908473468267	609293908521477963	9	42356
7	609293918948009151	609293919299816640	10	42357
7	609293915711436720	609293915727948765	11	42358
7	609293919299841342	609293919316595979	11	42359
7	609293920114247295	609293920128172788	12	42360
2	609293906783659179	609293906808480909	13	42361
2	609293906763630480	609293906783656743	13	42362
2	609293906748514206	609293906763627069	13	42363
2	609293906736880242	609293906748511812	13	42364
2	609293906727868644	609293906736877872	13	42365
2	609293906721229446	609293906727867042	13	42366
2	609293906716319208	609293906721227295	13	42367
2	609293906713208637	609293906716317837	13	42368
2	609293906711370924	609293906713207746	13	42369
2	609293906710459581	609293906711370402	13	42370
2	609293906709329358	609293906710457034	13	42371
2	609293906709328407	609293906709328713	13	42372
7	609293908120992906	609293908120993560	13	42373
7	609293908120990668	609293908120991943	13	42374
5	609293905715286042	609293905715290872	13	42375
2	609293906709326985	609293906709327066	13	42376
7	609293908120987686	609293908120988955	13	42377
2	609293906709326337	609293906709326415	13	42378
2	609293906709324321	609293906709324990	13	42379
7	609293908120984587	609293908120986477	13	42380
2	609293906709323961	609293906709324045	13	42381
2	609293906709323592	609293906709323685	13	42382
2	609293906709322644	609293906709322737	13	42383
2	609293906709321918	609293906709322371	13	42384
7	609293908120983018	609293908120983750	13	42385
7	609293907618113049	609293907618116949	13	42386
2	609293906709320967	609293906709321642	13	42387
7	609293908120979175	609293908120979931	13	42388
7	609293908120977012	609293908120978275	13	42389
7	609293908121350581	609293908121351280	13	42390
2	609293906709319905	609293906709320685	13	42391
7	609293908120972800	609293908120973541	13	42392
7	609293908120970103	609293908120971414	13	42393
2	609293906709319548	609293906709319638	13	42394
2	609293906709317538	609293906709318666	13	42395
2	609293906709316734	609293906709317271	13	42396
7	609293908120967043	609293908120968645	13	42397
7	609293908121417859	609293908121418621	13	42398
2	609293906709315852	609293906709316458	13	42399
2	609293906709314745	609293906709315576	13	42400
7	609293908120960449	609293908120961556	13	42401
2	609293906709313545	609293906709314475	13	42402
2	609293906709311883	609293906709313275	13	42403
2	609293906709311073	609293906709311604	13	42404
2	609293906709310713	609293906709310803	13	42405
2	609293906709310356	609293906709310434	13	42406
2	609293906709309381	609293906709309462	13	42407
7	609293908120955487	609293908120957704	13	42408
2	609293906709309012	609293906709309105	13	42409
2	609293906709308652	609293906709308742	13	42410
2	609293906709307329	609293906709307974	13	42411
2	609293906709306963	609293906709307050	13	42412
2	609293906709306300	609293906709306387	13	42413
2	609293906709305940	609293906709306030	13	42414
2	609293906709305328	609293906709305418	13	42415
2	609293906709304866	609293906709304977	13	42416
2	609293906709304341	609293906709304467	13	42417
2	609293906709303249	609293906709303336	13	42418
2	609293906709301749	609293906709302973	13	42419
2	609293906709301359	609293906709301467	13	42420
2	609293906709300996	609293906709301089	13	42421
2	609293906709300639	609293906709300717	13	42422
2	609293906709300270	609293906709300360	13	42423
2	609293906709299910	609293906709300000	13	42424
1	609293908338376983	609293908338378030	13	42425
2	609293906709299553	609293906709299631	13	42426
2	609293906709297960	609293906709298800	13	42427
2	609293906709297603	609293906709297684	13	42428
2	609293906709297231	609293906709297324	13	42429
2	609293906709296877	609293906709296964	13	42430
2	609293906709295911	609293906709296598	13	42431
2	609293906709295554	609293906709295632	13	42432
2	609293906709295179	609293906709295269	13	42433
2	609293906709294819	609293906709294906	13	42434
2	609293906709293940	609293906709294540	13	42435
2	609293906709293205	609293906709293661	13	42436
1	609293908338374610	609293908338375804	13	42437
2	609293906709291792	609293906709292926	13	42438
2	609293906709290829	609293906709291516	13	42439
2	609293906709289956	609293906709290553	13	42440
2	609293906709289176	609293906709289632	13	42441
2	609293906709288372	609293906709288897	13	42442
2	609293906709286131	609293906709287742	13	42443
1	609293908338373281	609293908338373878	13	42444
1	609293908338371502	609293908338372126	13	42445
1	609293908338367086	609293908338369876	13	42446
1	609293908448747154	609293908448748366	13	42447
2	609293906709285054	609293906709285864	13	42448
2	609293906709284196	609293906709284478	13	42449
2	609293906709283248	609293906709283926	13	42450
2	609293906709281670	609293906709282969	13	42451
2	609293906709280569	609293906709281349	13	42452
2	609293906709279789	609293906709279858	13	42453
2	609293906709278313	609293906709279510	13	42454
2	609293906709276705	609293906709277461	13	42455
1	609293908473446817	609293908473448437	13	42456
2	609293906709274491	609293906709275244	13	42457
2	609293906709270684	609293906709273093	13	42458
2	609293906709264498	609293906709269184	13	42459
2	609293907160950495	609293907160951389	13	42460
1	609293898301627422	609293898314570655	7	42461
1	609293900272794351	609293900278483668	8	42462
7	609293901130443519	609293901135027690	7	42463
7	609293901142200507	609293901149369049	8	42464
7	609293901149373873	609293901149373954	7	42465
7	609293901149379546	609293901149380005	8	42466
7	609293901149381619	609293901149382087	7	42467
7	609293901149384112	609293901149386449	8	42468
7	609293901149388714	609293901149389194	7	42469
7	609293901149391972	609293901149392452	8	42470
7	609293901149394171	609293901149394777	7	42471
7	609293901149395665	609293901149396100	8	42472
7	609293901149400225	609293901149400663	7	42473
7	609293901149403354	609293901149403834	8	42474
7	609293901149404557	609293901149404647	7	42475
7	609293901149405472	609293901149405559	8	42476
7	609293901904389177	609293901904392723	7	42477
2	609293901911655546	609293901911658156	8	42478
2	609293901911659902	609293901911660967	7	42479
2	609293901911661375	609293901911662152	8	42480
2	609293901911662485	609293901911662881	7	42481
2	609293901911667552	609293901911668059	8	42482
2	609293901911668392	609293901911668827	7	42483
2	609293901911669199	609293901911669676	8	42484
2	609293901911670012	609293901911670411	7	42485
2	609293901911670783	609293901911671326	8	42486
2	609293901911671653	609293901911671734	7	42487
2	609293901911672106	609293901911677356	8	42488
2	609293901911677725	609293901911677812	7	42489
2	609293901911678241	609293901911678772	8	42490
2	609293901911679174	609293901911679645	7	42491
2	609293901911680026	609293901911680494	8	42492
2	609293901911681226	609293901911681697	7	42493
6	609293901929736456	609293901929740443	8	42494
6	609293901929742915	609293901929744040	7	42495
6	609293901929744937	609293901929745516	8	42496
6	609293901929746341	609293901929747259	7	42497
6	609293901929748198	609293901929748804	8	42498
6	609293901929749146	609293901929749908	7	42499
6	609293901929750307	609293901929750889	8	42500
6	609293901929751903	609293901929751987	7	42501
6	609293901929756928	609293901929757543	8	42502
6	609293901929757885	609293901929757972	7	42503
6	609293901929758380	609293901929758461	8	42504
6	609293901929758800	609293901929758878	7	42505
6	609293901929759283	609293901929759484	8	42506
6	609293901929759826	609293901929759904	7	42507
6	609293901929760309	609293901929760393	8	42508
6	609293901929761605	609293901929761686	7	42509
6	609293901956038386	609293901956039241	8	42510
6	609293901956347431	609293901956348181	7	42511
6	609293901956558010	609293901956558796	8	42512
6	609293901956773944	609293901956774649	7	42513
6	609293901957053217	609293901957053916	8	42514
6	609293901957316536	609293901957317271	7	42515
6	609293901957614262	609293901957614934	8	42516
6	609293901957831687	609293901957832350	7	42517
6	609293901958101669	609293901958102341	8	42518
6	609293901958353000	609293901958354206	7	42519
6	609293901958673184	609293901958673865	8	42520
6	609293901958929051	609293901958929672	7	42521
6	609293901959188029	609293901959188686	8	42522
6	609293901959446236	609293901959447388	7	42523
6	609293901959738001	609293901959738706	8	42524
6	609293901959959437	609293901959960127	7	42525
2	609293901986468103	609293901986470626	8	42526
2	609293901986472081	609293901986476557	7	42527
2	609293901986476941	609293901986477397	8	42528
2	609293901986477739	609293901986478201	7	42529
2	609293901986478585	609293901986479059	8	42530
2	609293901986479392	609293901986479869	7	42531
2	609293901986480265	609293901986480754	8	42532
2	609293901986481447	609293901986482200	7	42533
2	609293901986482587	609293901986483082	8	42534
2	609293901986483991	609293901986484066	7	42535
2	609293901986484453	609293901986484576	8	42536
2	609293901986484906	609293901986484984	7	42537
2	609293901986485383	609293901986485470	8	42538
2	609293901986485863	609293901986485938	7	42539
2	609293901986486631	609293901986491755	8	42540
2	609293901986493105	609293901986493537	7	42541
2	609293902043870217	609293902043871600	8	42542
2	609293902044679113	609293902044682248	7	42543
5	609293902044699228	609293902044702960	8	42544
5	609293902044706965	609293902044707883	7	42545
5	609293902044762453	609293902044763695	8	42546
5	609293902044770691	609293902044776358	7	42547
5	609293902044785622	609293902044788184	8	42548
5	609293902044890466	609293902044892464	7	42549
5	609293902044922443	609293902044923055	8	42550
5	609293902044931227	609293902044932343	7	42551
5	609293902044953724	609293902044955077	8	42552
5	609293902044985314	609293902044985890	7	42553
5	609293902044989682	609293902044992343	8	42554
5	609293902045017870	609293902045019061	7	42555
5	609293902045053333	609293902045054077	8	42556
5	609293902045058409	609293902045059072	7	42557
5	609293902099105839	609293902099109064	8	42558
5	609293902100544420	609293902100545620	7	42559
5	609293902101303189	609293902101305139	8	42560
5	609293902102624770	609293902102625628	7	42561
5	609293902103574693	609293902103577309	8	42562
5	609293902103984025	609293902103985147	7	42563
5	609293902104582447	609293902104584775	8	42564
5	609293902105129482	609293902105130256	7	42565
5	609293902105463964	609293902105466682	8	42566
5	609293902105667637	609293902105669686	7	42567
5	609293902105819500	609293902105820832	8	42568
5	609293902105950390	609293902105951164	7	42569
5	609293902106021196	609293902106022486	8	42570
4	609293902106070036	609293902106076153	7	42571
4	609293902106082828	609293902106085987	8	42572
4	609293902106111730	609293902106112420	7	42573
4	609293902157381574	609293902157383944	8	42574
4	609293902157943198	609293902157944713	7	42575
4	609293902158359847	609293902158361854	8	42576
4	609293902159329801	609293902159331643	7	42577
4	609293902160309826	609293902160311557	8	42578
4	609293902161307713	609293902161311415	7	42579
4	609293902161933426	609293902161937221	8	42580
4	609293902162857582	609293902162860735	7	42581
4	609293902163691498	609293902163692755	8	42582
4	609293902164578478	609293902164579597	7	42583
4	609293902165445688	609293902165448463	8	42584
4	609293902166068593	609293902166071632	7	42585
4	609293902166105385	609293902166108085	8	42586
4	609293902166911359	609293902166912574	7	42587
4	609293902167686196	609293902167690429	8	42588
4	609293902168302879	609293902168303689	7	42589
4	609293902168690461	609293902168693053	8	42590
4	609293902169335233	609293902169340546	7	42591
4	609293902169800659	609293902169803614	8	42592
4	609293902169838840	609293902169840910	7	42593
4	609293902169974347	609293902169976510	8	42594
4	609293902170115251	609293902170116652	7	42595
5	609293902170139977	609293902170143394	8	42596
5	609293902170146640	609293902170147414	7	42597
5	609293902170158529	609293902170160428	8	42598
5	609293902170169527	609293902170169602	7	42599
5	609293902170171750	609293902170174957	8	42600
5	609293902170183828	609293902170184620	7	42601
5	609293902170194391	609293902170196461	8	42602
5	609293902170199956	609293902170202710	7	42603
5	609293902170210864	609293902170213042	8	42604
5	609293902170224697	609293902170226011	7	42605
5	609293902369843290	609293902369847010	8	42606
5	609293902369997229	609293902369999302	7	42607
5	609293902370414295	609293902370418792	8	42608
5	609293902371223455	609293902371224211	7	42609
5	609293902371891657	609293902371892869	8	42610
5	609293902372702086	609293902372704948	7	42611
5	609293902373308080	609293902373309478	8	42612
5	609293902373777919	609293902373779944	7	42613
5	609293902373800569	609293902373801754	8	42614
2	609293902373849121	609293902373853801	7	42615
2	609293902373865468	609293902373866590	8	42616
2	609293902373871885	609293902373873988	7	42617
2	609293902373893434	609293902373895612	8	42618
2	609293902374248634	609293902374250188	7	42619
2	609293902374673431	609293902374675456	8	42620
2	609293902375170060	609293902375170855	7	42621
2	609293902375628331	609293902375629771	8	42622
2	609293902375680126	609293902375682736	7	42623
2	609293902376094723	609293902376095752	8	42624
2	609293902376590617	609293902376592177	7	42625
2	609293902376943297	609293902376944425	8	42626
2	609293902377384207	609293902377385347	7	42627
2	609293902377732669	609293902377737223	8	42628
2	609293902378062306	609293902378063035	7	42629
2	609293902378553205	609293902378554603	8	42630
2	609293902378961028	609293902378962468	7	42631
2	609293902379288955	609293902379292177	8	42632
2	609293902379887311	609293902379889342	7	42633
2	609293902380293085	609293902380297504	8	42634
2	609293902380682791	609293902380683934	7	42635
2	609293902381107252	609293902381109550	8	42636
2	609293902381515909	609293902381517826	7	42637
2	609293902382059833	609293902382061333	8	42638
2	609293902382539605	609293902382542332	7	42639
2	609293902388941401	609293902388942646	8	42640
4	609293902672718064	609293902720804089	9	42641
3	609293904004012467	609293904342165837	10	42642
4	609293902838113536	609293902851487065	11	42643
1	609293920470829911	609293920476531381	11	42644
1	609293920649332449	609293920651470213	12	42645
2	609293902562525301	609293902586772381	13	42646
2	609293902541506758	609293902562522502	13	42647
2	609293902525254102	609293902541505186	13	42648
2	609293902512349176	609293902525251888	13	42649
2	609293902502216424	609293902512347628	13	42650
2	609293902494844851	609293902502215818	13	42651
2	609293902489745364	609293902494843036	13	42652
2	609293902486457772	609293902489744149	13	42653
2	609293902484496072	609293902486455828	13	42654
2	609293902483490667	609293902484495526	13	42655
2	609293902483096203	609293902483488201	13	42656
2	609293902483095840	609293902483095924	13	42657
2	609293902483095480	609293902483095564	13	42658
2	609293902483095126	609293902483095201	13	42659
2	609293902483094766	609293902483094847	13	42660
2	609293902483094415	609293902483094496	13	42661
2	609293902483094061	609293902483094145	13	42662
2	609293902483092981	609293902483093062	13	42663
2	609293902483092186	609293902483092702	13	42664
2	609293902483091379	609293902483091850	13	42665
2	609293902483090626	609293902483091103	13	42666
2	609293902483089831	609293902483090350	13	42667
2	609293902483089069	609293902483089552	13	42668
2	609293902483088310	609293902483088787	13	42669
2	609293902483087497	609293902483088034	13	42670
2	609293902483087110	609293902483087230	13	42671
2	609293902483086732	609293902483086843	13	42672
2	609293902483086351	609293902483086453	13	42673
2	609293902483085943	609293902483086081	13	42674
2	609293902483085562	609293902483085664	13	42675
2	609293902483085166	609293902483085271	13	42676
2	609293902483083996	609293902483084830	13	42677
2	609293902389308043	609293902389309366	13	42678
2	609293902389302595	609293902389303900	13	42679
2	609293902389296946	609293902389298332	13	42680
2	609293902389292077	609293902389293343	13	42681
2	609293902389287178	609293902389288453	13	42682
2	609293902389281766	609293902389283230	13	42683
2	609293902389278136	609293902389279405	13	42684
2	609293902389271704	609293902389273063	13	42685
2	609293902389266295	609293902389267654	13	42686
2	609293902389261504	609293902389262854	13	42687
2	609293902389257058	609293902389258348	13	42688
2	609293902389250764	609293902389252063	13	42689
2	609293902389247800	609293902389248502	13	42690
2	609293902389244392	609293902389245088	13	42691
2	609293902389242061	609293902389242772	13	42692
2	609293902389240330	609293902389241014	13	42693
2	609293902389237984	609293902389238653	13	42694
2	609293902389235074	609293902389236175	13	42695
2	609293902389232011	609293902389232641	13	42696
2	609293902389230301	609293902389230997	13	42697
2	609293902389227286	609293902389227991	13	42698
2	609293902389223599	609293902389224280	13	42699
2	609293902389219516	609293902389220197	13	42700
2	609293902389216447	609293902389217149	13	42701
2	609293902389214626	609293902389215427	13	42702
2	609293902389212139	609293902389212802	13	42703
2	609293902389207324	609293902389207990	13	42704
2	609293902389202911	609293902389203568	13	42705
2	609293902389197808	609293902389198483	13	42706
2	609293902389192987	609293902389194103	13	42707
2	609293902389189354	609293902389190035	13	42708
2	609293902389182802	609293902389183546	13	42709
2	609293902389179235	609293902389180165	13	42710
2	609293902389175293	609293902389175977	13	42711
2	609293902389173061	609293902389174276	13	42712
2	609293902389169518	609293902389170523	13	42713
2	609293902389166512	609293902389167190	13	42714
2	609293902389162828	609293902389163548	13	42715
2	609293902389159855	609293902389160554	13	42716
2	609293902389158208	609293902389158877	13	42717
2	609293902389154698	609293902389155367	13	42718
2	609293902389149040	609293902389150888	13	42719
2	609293902389145875	609293902389146487	13	42720
2	609293902389143118	609293902389143736	13	42721
2	609293902389140166	609293902389140841	13	42722
2	609293902389134697	609293902389135378	13	42723
2	609293902389129522	609293902389130692	13	42724
2	609293902389125568	609293902389126270	13	42725
2	609293902389122697	609293902389123369	13	42726
2	609293902389119382	609293902389120054	13	42727
2	609293902389115581	609293902389116265	13	42728
2	609293902389110556	609293902389111225	13	42729
2	609293902389107088	609293902389107757	13	42730
2	609293902389101994	609293902389102687	13	42731
2	609293902389098916	609293902389099633	13	42732
2	609293902389095556	609293902389096258	13	42733
2	609293902389091656	609293902389092505	13	42734
2	609293902389088173	609293902389088863	13	42735
2	609293902389084288	609293902389084969	13	42736
2	609293902389080115	609293902389080787	13	42737
2	609293902389076848	609293902389077517	13	42738
2	609293902389070491	609293902389071178	13	42739
2	609293902389065847	609293902389066537	13	42740
2	609293902389060027	609293902389061074	13	42741
2	609293902389055863	609293902389056754	13	42742
2	609293902389051966	609293902389052692	13	42743
2	609293902389046995	609293902389047673	13	42744
2	609293902389042747	609293902389043770	13	42745
1	609293899656839079	609293899669785264	7	42746
1	609293900278486524	609293900284196307	8	42747
1	609293900981610027	609293900986854501	7	42748
4	609293901772082016	609293901781391262	8	42749
4	609293901781395084	609293901781395201	7	42750
4	609293901781396761	609293901781398129	8	42751
4	609293901781399533	609293901781399968	7	42752
4	609293901781400358	609293901781400904	8	42753
4	609293901781401228	609293901781401906	7	42754
4	609293901781402296	609293901781402713	8	42755
4	609293901781403049	609293901781403445	7	42756
4	609293901781403832	609293901781404249	8	42757
4	609293901781405182	609293901781405590	7	42758
4	609293901781406622	609293901781407084	8	42759
4	609293901781407411	609293901781407486	7	42760
4	609293901781408233	609293901781408308	8	42761
3	609293901907095042	609293901907097661	7	42762
3	609293901946042686	609293901946045398	8	42763
3	609293901946246779	609293901946247523	7	42764
3	609293901946518702	609293901946519518	8	42765
3	609293901946651884	609293901946652616	7	42766
3	609293901946810971	609293901946811859	8	42767
3	609293901946929249	609293901946932225	7	42768
3	609293901947092362	609293901947095314	8	42769
3	609293901947229846	609293901947231070	7	42770
3	609293901947346792	609293901947348091	8	42771
3	609293901947349990	609293901947350434	7	42772
3	609293901947469411	609293901947469921	8	42773
3	609293901947594427	609293901947594940	7	42774
3	609293901947781795	609293901947782722	8	42775
3	609293901947916978	609293901947917491	7	42776
3	609293901948069225	609293901948069753	8	42777
3	609293901948195282	609293901948195804	7	42778
3	609293901948360987	609293901948361905	8	42779
3	609293901948453297	609293901948453963	7	42780
3	609293901948612534	609293901948613056	8	42781
3	609293901948727869	609293901948728460	7	42782
3	609293901948838887	609293901948839799	8	42783
3	609293901948890136	609293901948890595	7	42784
3	609293901949076715	609293901949077243	8	42785
3	609293901949200549	609293901949201062	7	42786
3	609293901949317099	609293901949317999	8	42787
3	609293901949413948	609293901949414623	7	42788
3	609293901949535166	609293901949535676	8	42789
3	609293901949647099	609293901949647597	7	42790
3	609293901949761657	609293901949762524	8	42791
3	609293901949877874	609293901949878468	7	42792
3	609293901949979964	609293901949980951	8	42793
3	609293901950132559	609293901950133198	7	42794
3	609293901950249034	609293901950250714	8	42795
3	609293901950368077	609293901950368584	7	42796
3	609293901950472165	609293901950472669	8	42797
3	609293901950592147	609293901950592645	7	42798
3	609293901950707461	609293901950708406	8	42799
3	609293901950814369	609293901950814882	7	42800
3	609293901950924772	609293901950926332	8	42801
3	609293901951038814	609293901951039345	7	42802
3	609293901951041325	609293901951042408	8	42803
3	609293901951198999	609293901951199455	7	42804
3	609293901951304005	609293901951304971	8	42805
3	609293901951428334	609293901951428919	7	42806
3	609293901951547635	609293901951548598	8	42807
3	609293901951669651	609293901951670152	7	42808
3	609293901951782511	609293901951783033	8	42809
3	609293901951890685	609293901951891183	7	42810
2	609293901989609670	609293901989611266	8	42811
2	609293901989611905	609293901989612376	7	42812
2	609293901989612763	609293901989613234	8	42813
2	609293901989613576	609293901989614038	7	42814
2	609293901989614425	609293901989614899	8	42815
2	609293901989615256	609293901989615718	7	42816
2	609293901989616102	609293901989616567	8	42817
2	609293901989616900	609293901989617335	7	42818
2	609293901989617791	609293901989618295	8	42819
2	609293901989618628	609293901989618712	7	42820
2	609293901989619111	609293901989619204	8	42821
2	609293901989619540	609293901989619618	7	42822
2	609293901989620098	609293901989620185	8	42823
2	609293901989620521	609293901989620596	7	42824
2	609293901989621556	609293901989621643	8	42825
2	609293901989621976	609293901989622057	7	42826
2	609293902043906136	609293902043907588	8	42827
2	609293902044723669	609293902044724488	7	42828
2	609293902045486386	609293902045486599	8	42829
2	609293902046653233	609293902046653989	7	42830
2	609293902047658014	609293902047659331	8	42831
2	609293902048576152	609293902048576905	7	42832
2	609293902049530821	609293902049532186	8	42833
2	609293902050274656	609293902050276000	7	42834
2	609293902050902700	609293902050904905	8	42835
2	609293902051486266	609293902051487442	7	42836
2	609293902051827552	609293902051834011	8	42837
2	609293902052251143	609293902052256420	7	42838
2	609293902052620869	609293902052622642	8	42839
5	609293902052877171	609293902052881986	7	42840
5	609293902052887863	609293902052890521	8	42841
5	609293902052892948	609293902052893527	7	42842
5	609293902099119774	609293902099123497	8	42843
5	609293902100549994	609293902100551104	7	42844
2	609293902101297573	609293902101302175	8	42845
2	609293902101319560	609293902101320235	7	42846
2	609293902101325338	609293902101328128	8	42847
2	609293902101333237	609293902101333633	7	42848
2	609293902101340146	609293902101343248	8	42849
2	609293902101346056	609293902101347208	7	42850
2	609293902101364338	609293902101365817	8	42851
2	609293902101373017	609293902101375522	7	42852
2	609293902101387066	609293902101387807	8	42853
2	609293902101390972	609293902101391629	7	42854
2	609293902101404886	609293902101407718	8	42855
2	609293902101411294	609293902101412017	7	42856
2	609293902101422319	609293902101423990	8	42857
2	609293902101431337	609293902101431709	7	42858
